Entry,D_3_T_23_adj.ChiSq.pval,D_3_T_29_adj.ChiSq.pval,D_5_T_23_adj.ChiSq.pval,D_5_T_29_adj.ChiSq.pval,D_7_T_23_adj.ChiSq.pval,D_7_T_29_adj.ChiSq.pval,D_9_T_23_adj.ChiSq.pval,D_9_T_29_adj.ChiSq.pval,D_11_T_23_adj.ChiSq.pval,D_11_T_29_adj.ChiSq.pval,D_13_T_23_adj.ChiSq.pval,D_13_T_29_adj.ChiSq.pval
P56597,0.986700297417779,0.715257699331804,0.171839056837632,0.722245015607874,0.416012572442169,0.320857633627053,0.0979833831532619,0.0322961634399307,0.385400004189698,0.0682262162732626,0.53918281311766,0.010273090820531
P49013,0.986700297417779,4.18122738503255e-07,9.89035264599241e-08,2.91285009830199e-10,8.48457464463283e-11,1.70605393220091e-08,1.23772331235239e-10,5.50196035326159e-12,5.41577034176762e-11,5.70298835136685e-14,2.20820902483137e-11,3.63637363200766e-16
P49696,0.986700297417779,0.999430996321945,0.824369792118167,0.0657450740543972,0.671489032393866,0.352550368886879,0.0213107121316264,0.197128819237088,0.209591860595123,0.885774054768085,0.311876913368554,0.236769544736243
P86179,0.986700297417779,0.999430996321945,0.982201279174495,0.852483098190492,0.242524947977115,0.238429925231414,0.0271591047124693,0.119535732910888,0.385400004189698,0.518125235123208,0.311876913368554,0.110192230751476
Q8N2E2,0.986700297417779,0.0541319332953549,0.865980769021004,0.292778577350841,0.000140060749703425,0.244687451343388,0.172132689534967,0.977637038443834,0.963868455966786,0.834644398390533,0.924704430723309,0.376821561768682
E7FAM5,0.986700297417779,0.75055895022908,0.239144375016279,0.0281259318150275,0.0525411274096882,0.0472256082809253,0.0193644093810618,0.0211117145168163,0.0267587208090003,0.0682262162732626,0.0615893181171178,0.0105671847522107
P49013,0.986700297417779,0.999430996321945,0.982201279174495,0.627860712020428,0.345292826491032,0.146587391589274,0.151004598467073,0.00476246060286221,0.110898077382902,0.0682262162732626,0.119750564484335,0.0129619900213258
Q7T3Q2,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.779891385507429,0.536853403110482,0.938528178219925,0.0552157063287405,0.0715957906732041,0.017104485726975,0.410744333725446,0.425267321767052
Q8NE28,0.986700297417779,0.213372572969534,0.404985958816322,0.075881650967509,0.128672429216931,0.00315074202344386,0.0463737733610771,0.00084968744448948,0.00129521733985106,0.0184249810417606,0.0128147082594839,0.376821561768682
Q6DFV8,0.986700297417779,0.999430996321945,7.08194238450014e-06,0.00264785698804616,1.51178883251133e-16,0.00068765628988181,6.45040736088785e-08,0.0684142186054828,0.440853873839492,0.966102556326282,0.924704430723309,0.76924599301506
P54509,0.986700297417779,0.999430996321945,0.44264274585164,0.973152018906767,0.049167048676708,0.907257190684007,0.0661691143514815,0.178731923131767,0.110898077382902,0.966102556326282,0.924704430723309,0.839865597566004
P10040,0.986700297417779,0.000226858848558517,0.000837425156978132,2.8690975256179e-05,0.000543340520371789,4.57375083973358e-05,0.0204161159644069,0.0017289959921714,2.77681365400429e-05,0.00149963032485785,1.64812178171917e-05,0.000786506834405289
P91745,0.986700297417779,0.357649399347626,0.118995270363802,0.00419128609621081,0.0157134962020862,0.0337180897181681,0.0317269639731896,0.0355382824090982,0.019166908959308,0.0190256558363893,0.000107963886094979,0.00207497607876711
P91745,0.986700297417779,0.999430996321945,0.593779359371837,0.13850794521369,0.0743052940284932,0.238429925231414,0.0997672538908249,0.952983285683949,0.963868455966786,0.966102556326282,0.0727908705167936,0.019815473917766
Q8C6K9,0.986700297417779,0.111146694761609,0.000286436446456791,0.0228110014365093,3.58023264648411e-07,9.66880234498198e-06,3.18569501041701e-07,7.92810803767044e-06,2.00075788486285e-05,0.0537508717207119,0.0141348165215333,0.00638908243078688
Q3SZJ4,0.986700297417779,0.999430996321945,0.449064783670423,0.135675723705854,0.869960396704832,0.33203441858178,0.255776373698301,0.0929021651831159,0.0210598207706971,0.642304270995485,0.61208690640515,0.945856377774884
P08472,0.443460295005827,0.000793519722130381,1.21739544910275e-05,0.000257039769231707,0.000108683521089573,0.000232391507004547,6.8642384386524e-05,5.74143936851675e-06,0.00200067576332241,0.000105735572457156,0.00353549147329223,1.30796567054431e-06
Q53G44,0.986700297417779,0.999430996321945,0.729157646756239,0.732833222884115,0.56903464664362,0.439085655784724,0.207475259992828,0.227299069348553,0.695390263722719,0.659474605914551,0.924704430723309,0.0190041865563655
B3EWY9,0.986700297417779,0.648568383669611,0.0707551004465632,0.0361614849802486,0.00834347587679726,0.0327316883640463,0.00702703398847173,0.119535732910888,0.173074583314397,0.242803245265308,0.311876913368554,0.0308106713793368
Q0E908,0.986700297417779,0.0715807524357888,0.0476075161707526,0.311024739989645,0.113050356640188,0.234834894840307,0.234382943978013,0.977637038443834,0.503094303875213,0.966102556326282,0.481065471474338,0.975610914628898
Q62261,0.986700297417779,0.484220774551362,0.147819985983982,0.0225560204659207,0.0531931798666098,0.0798707516632842,0.26447023903912,0.119535732910888,0.110898077382902,0.0148278164467128,0.246337676219536,0.0463765397633791
Q61555,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.0202203036147295,0.0327316883640463,0.00702703398847173,0.00042549343110574,0.00405800983032666,0.0682262162732626,0.119750564484335,0.000646076382670514
P35555,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.0129143295960808,0.0119379050237481,0.00457884769262478,0.00042549343110574,0.00405800983032666,0.164809068573239,0.0727908705167936,0.000997797179415783
Q14BI2,0.986700297417779,0.0192322025509686,0.00148122737701854,0.000188903027392136,0.000124335070994219,0.000721333166470756,0.00233422819526288,0.0003748820305169,0.00516480881889797,0.355083140429262,0.0128275079713681,0.147465063475429
Q95NR9,0.986700297417779,0.999430996321945,0.958808489306551,0.973152018906767,0.996246021668058,0.938232478990227,1.72316733175486e-06,0.977637038443834,0.963868455966786,0.966102556326282,0.924704430723309,0.637911740537564
B5X4E0,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.729769857663274,0.995145092771847,0.431377679576432,0.205341909553358,0.042347414887715,0.692729592853666,0.0912383501581319
Q6XLQ7,0.986700297417779,0.999430996321945,0.982201279174495,0.925782442891939,0.996246021668058,0.907257190684007,0.995145092771847,0.398493391690629,0.186740004282036,0.00420873560425935,0.923932644566246,0.0623029351167794
Q16566,0.986700297417779,0.373684937313278,0.389514555224783,0.215040583618094,0.0782932936791143,0.323562968247588,0.0805836556319516,0.0427029805156534,0.110898077382902,0.187067689223827,0.122515171031454,0.168641081508563
P80404,0.986700297417779,0.999430996321945,0.982201279174495,0.036213439455419,0.233325123649884,0.00480000574404522,0.00515091548828969,0.0784445990843587,0.03675838417036,0.311474769617295,0.530872531516728,0.822964167470937
P00432,0.986700297417779,0.277561846589669,0.265664367168087,0.13850794521369,0.0703595673149875,0.0242898801709843,0.163352664376763,0.626643211722575,0.281023824288259,0.756574759964151,0.029314873863439,0.0952235416614866
Q9PWF7,0.986700297417779,0.18339663468285,0.0250159383524108,7.29921379150871e-05,0.0034935742977785,0.000361507827397579,0.000667183660690307,1.83828278102217e-05,2.09763588877611e-06,0.000612977270317766,0.0148218517633792,0.00908097724585842
P04040,0.986700297417779,0.452055747624272,0.0481417213049513,0.00105718774486653,0.00707626926865138,0.000570707580766339,0.0333921858820191,0.0452302969119154,0.0525537586508343,0.401266382113917,0.0417958689558178,0.0119472691019455
Q9PWF7,0.986700297417779,0.0292393515470697,0.00136095374392836,1.49462225120231e-07,0.000149334552379314,1.39011231055599e-06,2.44812418875612e-05,1.19701035730616e-05,2.96891664522888e-06,0.00117026642555874,0.000140283538625308,0.00244994686405096
A1E295,0.986700297417779,0.999430996321945,0.943696761443377,0.00673991479833843,0.00171129139924104,0.019402761241766,0.000175892099512152,0.178731923131767,0.662545690453287,0.274064029187057,0.0607154731408269,0.00124312768159018
P05140,0.986700297417779,0.999430996321945,0.982201279174495,0.0652989453068722,0.0461118329456626,0.0991305475815834,0.0458058447030074,0.048998437860305,0.0609747370428542,0.0568423008014138,0.119750564484335,0.0276957299932053
P55115,0.986700297417779,0.999430996321945,0.982201279174495,0.852483098190492,0.996246021668058,0.779837451559003,0.639975307643047,0.419756069466032,0.963868455966786,0.275686532908817,0.233740866448012,0.0272654128442211
P04630,0.986700297417779,0.00114066064076712,1.23961688041726e-07,0.00773382958787818,1.41793387577891e-07,0.256803489198848,0.078145674130382,5.35715455811779e-08,1.35023545672874e-06,3.91051932384143e-08,0.00647686841949559,2.27684834620469e-05
Q8VE98,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.513387385581045,0.639975307643047,0.048998437860305,0.173074583314397,0.0682262162732626,0.692729592853666,0.019815473917766
Q9VEN1,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.513387385581045,0.840071508134975,0.977637038443834,0.989941359823309,0.834644398390533,0.924704430723309,0.0238570651822792
P49951,0.986700297417779,0.851907074630185,0.194101799187549,0.217928569153352,0.102319293688055,0.0119379050237481,0.28150864437377,0.116210324665816,0.281543212895653,0.00874809114848281,0.00357220367594262,0.0150672969793036
Q17N71,0.986700297417779,0.0715807524357888,0.00521782777151404,0.000641877595395274,0.00875199814594299,0.273632322675409,7.51055711531997e-05,0.0322961634399307,0.0598389373891448,0.834644398390533,0.39153318208943,0.975610914628898
Q5R432,0.986700297417779,0.128317745829353,0.44947264683981,0.0814022002482638,0.360600521766348,0.280779678391346,0.669450052835138,0.224657768310646,0.225220703634027,0.0638121605688108,0.230640774901006,0.0403835330620162
Q9NJU9,0.986700297417779,0.999430996321945,0.0853412987849283,0.0907322586342193,0.0270858404126962,0.0737110210390343,0.0227919559836532,0.952983285683949,0.406165871423197,0.966102556326282,0.410744333725446,0.975610914628898
P02466,0.986700297417779,0.999430996321945,0.968764055312161,0.451023935330755,0.0202203036147295,0.352550368886879,0.0423237630801327,0.272170529624684,0.110898077382902,0.164809068573239,0.692729592853666,0.110192230751476
Q5UNS9,0.986700297417779,0.419915528712429,0.0799909190063185,0.0186884052749573,0.0118491252282978,0.0327316883640463,0.0123640128532697,0.0137055198461058,0.0175994715448027,0.017104485726975,0.0429040603301004,0.0065992523844498
P15989,0.986700297417779,2.76879235919422e-08,2.74614932718287e-10,2.07550419487541e-10,4.0587449634846e-13,9.86022511926132e-13,7.71159394874403e-19,5.56079967101605e-19,1.96270526431467e-15,5.30924446907329e-14,2.91605829443882e-14,1.93498906887867e-14
P12111,0.959353944135604,1.09145616825349e-12,3.23343140619107e-14,7.59020111073422e-20,1.74689652856161e-28,9.04177053105565e-25,3.57586177361611e-29,4.0593404988177e-33,1.20757560943531e-26,1.03432701716734e-17,1.65181326317428e-26,3.27425826068521e-25
A8TX70,0.986700297417779,0.000877693393588927,1.58003514203859e-06,1.43690553102658e-07,1.22516330613514e-07,4.13379786609777e-06,3.32938570457808e-08,6.11915393229287e-12,1.62515289122549e-12,7.76617189650874e-09,0.00507634730058559,9.18613136881725e-07
P29030,0.986700297417779,0.00225847246689303,6.67496461786232e-06,2.16110082731404e-05,8.46051117712045e-06,6.40913914722307e-05,8.51940039674342e-06,1.19219709299544e-05,2.00075788486285e-05,1.93918230895166e-05,0.000132710246119925,2.83416019949389e-06
Q5RA22,0.986700297417779,0.0871545109880159,0.0421780298094959,0.00117936308617174,0.0115596017910946,0.00279820928171722,0.0333921858820191,0.00242057082258778,0.241847564472231,0.0711058661211564,0.0391264447453932,0.0180366718214287
Q9LIK5,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.513387385581045,0.223395135852652,0.398493391690629,0.0456296434559746,0.358783602802098,0.119750564484335,0.236769544736243
P75609,0.986700297417779,0.350637906572941,0.0471799798341357,0.0907322586342193,0.242524947977115,0.725023375711411,0.328509380557855,0.568133919912647,0.110898077382902,0.966102556326282,0.000163048422667834,0.470846625865388
Q4WYF1,0.986700297417779,0.999430996321945,0.982201279174495,0.852483098190492,0.996246021668058,0.907257190684007,0.974861123486163,0.795048836418684,0.761448523199057,0.738004547152148,0.924704430723309,0.019815473917766
Q9NRD8,0.986700297417779,0.999430996321945,0.982201279174495,0.297177106737808,0.480757122886265,0.00279820928171722,0.892783474867291,0.0547478339692197,0.962893262589709,0.0711058661211564,0.245252825402942,0.00809498833879244
Q5RC60,0.986700297417779,0.158045545066465,0.0544877156900328,0.013335363327058,0.0155609781234586,0.0590271614026238,0.0167649833285252,0.00407771657316892,0.0131527941316998,0.00565017993498913,0.0438943971635168,0.00368579294861895
O94769,0.986700297417779,0.18339663468285,0.00433078401612377,0.000177403704750644,8.27363106957225e-05,0.000468193695106566,8.53545028873236e-05,0.000109000500031757,0.00017157090745386,0.00016793072059395,0.000833772722515436,3.31864374459094e-05
Q04718,0.986700297417779,0.00128988199949663,0.000752731143157108,0.00153786688135192,0.000808351063338634,0.00334339027432852,0.000881625168508712,0.00100279489211071,0.00148583708577626,0.00144803364991032,0.00507634730058559,0.000378872835291549
Q4WF55,0.986700297417779,0.648568383669611,0.323193933497047,0.13850794521369,0.481833870630174,0.725023375711411,0.0997672538908249,0.795048836418684,0.110898077382902,0.738004547152148,0.00478809642510595,0.839865597566004
Q18DN4,0.986700297417779,0.75055895022908,0.239144375016279,0.0766269719888132,0.0525411274096882,0.0472256082809253,0.0530527066535267,0.0211117145168163,0.461075630853538,0.0258341830949275,0.924704430723309,0.0105671847522107
Q97LN4,0.986700297417779,0.851907074630185,0.154667998030133,0.0907322586342193,0.0202203036147295,0.0206028868681314,0.0661691143514815,0.00476246060286221,0.00248955775234055,0.0109132675741328,0.0261053531998757,0.0129619900213258
Q61830,0.986700297417779,0.999430996321945,0.593779359371837,0.627860712020428,0.0318863420240503,0.725023375711411,0.151004598467073,0.178731923131767,0.0716906787112728,0.966102556326282,0.924704430723309,0.839865597566004
B4UEZ9,0.986700297417779,0.999430996321945,0.103962262305435,0.13850794521369,1.63603495726465e-05,0.000470557482955674,0.0112178423607815,5.16485739056834e-07,0.000125774734376542,2.88522666268046e-05,3.38642228647005e-06,5.90015135985777e-08
B3EWY9,0.986700297417779,0.0462389622810765,0.000423543666055859,0.000120442356440585,4.12995992010351e-06,6.5275354876783e-06,1.06159825605141e-05,0.000161046900610515,0.00248955775234055,0.0109132675741328,0.000895898405576381,0.00017984701541244
Q99109,0.986700297417779,0.851907074630185,0.229263006633752,0.451023935330755,0.162922624285367,0.238429925231414,0.840071508134975,0.272170529624684,0.173074583314397,0.10450735797278,0.0429040603301004,0.0308106713793368
Q4WF45,0.986700297417779,0.728009535070984,0.264469705265534,0.246574157280851,0.162922624285367,0.245030226979541,0.0535426745064085,0.11418027579981,0.23231296441163,0.130548173538295,0.311525262338725,0.0289412274028409
Q09JY9,0.986700297417779,0.000106711018941493,4.35778519632434e-05,0.000118923098340741,5.32013599620187e-05,0.00031131236893795,5.46161158961587e-05,6.89336685765511e-05,0.000112962409056411,0.000110474808358983,0.000566784729267595,2.0530673559309e-05
Q7V987,0.00362831906045308,7.15324523136749e-07,4.51611738374925e-06,1.97763848654821e-07,7.8991323640936e-07,5.29646769662574e-09,2.91752540561064e-06,1.30477853427191e-07,0.000470431675656389,0.00822598707351256,0.023937696197945,0.00538751723245894
Q55AJ4,0.986700297417779,0.484220774551362,0.171839056837632,0.60145094619142,0.254834399375665,0.938232478990227,0.229486858030177,0.272170529624684,0.114407583124974,0.0478772112252211,0.613927357598794,0.0160693395888116
O43653,0.986700297417779,0.999430996321945,0.253041424558321,0.560065526810232,0.345292826491032,0.297260278822784,0.74655405851338,0.0365171717197203,0.0742276710865765,0.0307229015795181,0.905670964867761,0.975610914628898
Q8KBY2,0.986700297417779,0.419915528712429,0.0357533088837383,0.0186884052749573,0.0342373698316716,0.0327316883640463,0.0349993579700929,0.0137055198461058,0.049490347319303,0.017104485726975,0.0429040603301004,0.0488029633263441
F4J8R4,0.986700297417779,0.999430996321945,0.561797802930382,0.094879096911689,0.0703595673149875,0.13989758816483,0.0699225358641646,0.07366380639797,0.0882845029156592,0.0825574116296307,0.167474647103037,0.0443224480966819
Q478E5,0.986700297417779,0.0379240718349691,0.0421780298094959,0.00720116615874372,0.0861645821082205,0.0209503803370238,0.0223824794861428,0.000150786656260879,0.00128772968648654,0.00208292793434011,0.924704430723309,0.466466681410902
Q8WZ42,0.986700297417779,0.000549856820761393,0.00278685551011579,9.28620744797698e-06,1.04184781507761e-06,1.02384069237251e-07,1.36247281597741e-07,2.00648350325651e-06,4.94966929853597e-07,8.90734748058627e-06,2.72594594666254e-06,2.75731460691032e-08
O51741,0.986700297417779,0.0121626001164611,0.00763976418578787,0.0122826755884768,0.00775339435040402,0.0230167684240102,0.00782198197655027,0.00904182722992044,0.0115965373280353,0.0115201715388805,0.0306115907925283,0.00418435113243652
Q55AP8,0.986700297417779,0.999430996321945,0.451662348803143,0.973152018906767,0.996246021668058,0.143554007059118,0.974861123486163,0.977637038443834,0.963868455966786,0.0478772112252211,0.613927357598794,0.00316167168157509
Q8IXT5,0.276682949567903,0.000484728812020958,3.85706116340822e-05,5.78428816385677e-05,0.00126736325773145,0.0798289262056769,0.0267443648966324,0.164613006468125,7.24721982279931e-06,0.000134183108867013,0.00104065323970709,0.000997548068835599
Q58815,0.986700297417779,0.312764995164865,0.0685693935863461,0.0120234246584343,0.119178629159507,0.00334339027432852,0.0714137452826387,0.0203701498470814,0.0267587208090003,0.00144803364991032,0.00507634730058559,0.000378872835291549
P79755,0.986700297417779,0.0226358990608639,0.00482407310166095,0.00823300472769682,0.00489912229589388,0.0157092652673093,0.00510554951378636,0.00574944557219747,0.00782489162115423,0.00767259205947267,0.0220736897640791,0.00266779284622986
Q2QEI3,0.986700297417779,0.999430996321945,0.881606151448427,0.0122826755884768,0.00775339435040402,0.0230167684240102,0.00782198197655027,0.00904182722992044,0.0115965373280353,0.0115201715388805,0.0306115907925283,0.00418435113243652
A6VE23,0.986700297417779,0.18339663468285,0.0197060359952797,0.0281259318150275,0.0190057141299062,0.0472256082809253,0.0193644093810618,0.0211117145168163,0.0267587208090003,0.0258341830949275,0.0615893181171178,0.0105671847522107
P55066,0.986700297417779,0.141246288153452,0.000150105077455016,0.000118923098340741,5.32013599620187e-05,0.00031131236893795,5.46161158961587e-05,6.89336685765511e-05,0.000112962409056411,0.000110474808358983,0.000566784729267595,2.0530673559309e-05
B9A8D7,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.51912429562388,0.725023375711411,0.147708670701484,0.178731923131767,0.52624879253326,0.0050285120135945,0.410744333725446,0.0649436594542095
Q5ZJP9,0.986700297417779,0.00033850867850871,9.89035264599241e-08,3.70764432627131e-07,1.41680400422515e-07,2.19682035629748e-06,1.4094126235981e-07,2.35874095098068e-07,4.42916973851189e-07,1.41726765991497e-06,5.33278614549447e-06,3.32581908516607e-08
P35555,0.00362831906045308,0.0066707767805554,0.000146298579145884,3.11379681411693e-11,3.45001571947811e-09,4.79961658417213e-15,7.05390552092551e-18,8.35125026748547e-18,4.11296518277395e-17,4.61570036804796e-17,1.06155901568155e-14,1.32482680578859e-19
Q96EW2,0.986700297417779,0.648568383669611,0.44264274585164,0.311024739989645,0.242524947977115,0.938232478990227,0.0423237630801327,0.952983285683949,0.553382009659309,0.966102556326282,0.692729592853666,0.470846625865388
A3PCW8,0.986700297417779,0.63811759665711,0.0799909190063185,0.0186884052749573,0.0118491252282978,0.0327316883640463,0.0123640128532697,0.0137055198461058,0.0175994715448027,0.017104485726975,0.0429040603301004,0.0065992523844498
G3XMC1,0.986700297417779,0.878249425928567,0.0799909190063185,0.109163369440015,0.0782932936791143,0.0683550492323288,0.0297346284733244,0.0322961634399307,0.0407651461938738,0.0385206149718957,0.0871383226766995,0.0170613305640614
O42350,0.986700297417779,0.0288384908661599,0.0471799798341357,0.00890376969868067,0.000148735978415807,0.000157166927745614,0.000456138296794964,0.000265178283191364,2.77681365400429e-05,2.88522666268046e-05,0.00275055137653276,2.11424064929498e-06
P49446,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.671489032393866,0.352550368886879,0.151004598467073,0.119535732910888,0.173074583314397,0.0109132675741328,0.0429040603301004,0.000997797179415783
Q9KAK0,0.149597468936546,0.000521365563517486,0.00238530746193284,0.00357596994980823,0.00834347587679726,0.00242103987815384,0.00187097313134448,0.048998437860305,0.00405800983032666,0.0682262162732626,0.00275055137653276,0.00839904253147723
Q9Y493,0.986700297417779,0.111146694761609,0.0314209104948591,0.00565684197682252,0.00342329194175154,0.00412388839819096,0.0423237630801327,0.0126516246101656,0.110898077382902,0.0109132675741328,0.924704430723309,0.0467639871951751
P95896,0.986700297417779,0.648568383669611,0.439646964740658,0.311055676900946,0.140167874928519,0.250981027747307,0.581022652540765,0.0866650406605475,0.187053299614142,0.00236299897581281,0.594204003123607,0.00837514782886182
P56950,0.986700297417779,0.158487498976093,0.0420492993948113,0.000947008591425075,4.38157683402312e-06,3.62611494927289e-05,1.17435675771778e-06,6.2247721932966e-06,0.00458684071228127,0.000261264366717359,0.0209027310467872,0.000206517667045201
Q8MA06,0.986700297417779,0.999430996321945,0.549822187196593,0.909671434361639,0.128466170386531,0.119873323885865,0.300929906700196,0.0211117145168163,0.011053691266496,0.0772891378847235,0.266743463503858,0.839865597566004
B4RBX4,0.780881105433579,0.000521365563517486,0.0001348252673062,1.77819612578931e-05,1.78021839010128e-05,4.15167838587509e-07,1.8830418993209e-05,8.97134905460645e-06,2.66056162070601e-08,0.000490179904503102,0.000193811360741499,0.000687743978921648
E3P6N5,0.986700297417779,0.456187424208516,0.943696761443377,0.973152018906767,0.312841086539616,0.513387385581045,0.4704527034846,0.0322961634399307,0.0407651461938738,0.0385206149718957,0.854981952526649,0.368828074487771
Q8PPA7,0.986700297417779,0.111146694761609,0.0735093645963326,0.094879096911689,0.0703595673149875,0.13989758816483,0.0699225358641646,0.07366380639797,0.0882845029156592,0.0825574116296307,0.167474647103037,0.0443224480966819
Q64632,0.986700297417779,0.999430996321945,0.982201279174495,0.973152018906767,0.996246021668058,0.33203441858178,0.995145092771847,0.977637038443834,0.963868455966786,0.10893730451412,0.924704430723309,0.0160693395888116
P24566,0.986700297417779,0.999430996321945,0.0016754905269053,0.000125624550511541,5.90516450134819e-05,1.25613585124342e-07,0.0251060142767414,0.000636925423416745,0.00134717782313572,0.00191733520320374,0.198361223828857,5.87417692193373e-08
Q9SU00,0.986700297417779,0.652270085303504,0.509992344039287,0.600901770651277,0.67534595845166,0.725023375711411,0.669450052835138,0.084505577764514,0.103542603424476,0.0962687549420389,0.38277968471462,0.0486673742448229
P43703,0.986700297417779,0.144004875613039,0.0684739428014351,0.0310529680569248,0.040748293128667,2.23744676732304e-05,0.0237498373685128,0.0141388233858683,0.00757105287936673,0.00343670318263018,0.0128147082594839,0.11204026682711
Q5TZA2,0.986700297417779,0.00112631199413146,0.00813434305730551,0.0072365929832168,4.5392639337358e-05,0.0327316883640463,0.00341131255301038,0.632705996016149,0.683669250752267,0.629490233072802,0.0417958689558178,0.342013271710989
Q01484,0.986700297417779,0.999430996321945,0.61920384633743,0.484769901920396,0.868993157463152,0.513387385581045,0.0997672538908249,0.0187756024459953,0.0733539081056685,0.016508243773239,0.924704430723309,0.167012957039802
P53353,0.986700297417779,0.0165497112305238,1.63816338750256e-09,2.44840517626946e-12,2.01561421326412e-17,1.11424579198216e-19,1.62889164401093e-16,6.92532755683387e-14,3.60286236063952e-11,2.98350244160928e-07,1.76749590238646e-13,2.82086679003025e-10
Q9VP47,0.986700297417779,0.165698415592311,0.0090141842486824,0.000235282741290117,0.000313962272865628,0.00189427454495965,0.000977342345017993,0.0137055198461058,0.0189792747199111,0.00409940138101576,0.000397569840227768,0.00228705083727694
Q9I7U4,0.986700297417779,0.999430996321945,0.288551179819216,0.973152018906767,0.315058451976235,0.938232478990227,0.92181638349748,0.400970631182919,0.0716906787112728,0.120705529054941,0.04701366744937,0.49798015663309
Q9CPI5,0.986700297417779,0.75055895022908,0.121185912683025,0.0766269719888132,0.113549353203141,0.244916014998433,0.0193644093810618,0.0211117145168163,0.0267587208090003,0.0258341830949275,0.0615893181171178,0.0309349093310391
W5XKT8,0.986700297417779,0.999430996321945,0.593779359371837,0.000188903027392136,6.1166839010995e-05,2.26649101834326e-06,1.06159825605141e-05,6.19172625458022e-05,1.47993912489209e-06,6.24401990538441e-06,3.38642228647005e-06,8.83443451174524e-07
P23337,0.986700297417779,0.0715807524357888,0.00989859929435573,0.000413618469667251,0.00064986749538156,0.00315074202344386,0.00203544845111559,0.00233667991458641,0.000392994174710132,0.000394686639513275,0.00171643364920968,0.000295124821938495
Q8N7X0,0.986700297417779,0.75055895022908,0.121185912683025,0.305560171405719,0.0190057141299062,0.0472256082809253,0.116295812043332,0.0211117145168163,0.0716906787112728,0.0682262162732626,0.149826329885078,0.0309349093310391
Q08420,0.986700297417779,0.817518666200467,0.123320561268962,0.00011848441450143,6.40445725963021e-05,1.69508515175451e-10,1.17435675771778e-06,3.10743493071794e-08,3.68546960647341e-09,7.9437809917826e-10,6.81903263834851e-12,2.69528142208601e-12
Q96T58,0.517965619913437,0.111146694761609,0.0735093645963326,0.094879096911689,0.0703595673149875,0.13989758816483,0.0699225358641646,0.07366380639797,0.0882845029156592,0.0825574116296307,0.359665824743414,0.0443224480966819
Q9I7U4,0.986700297417779,0.568029952696493,0.112051268303015,0.30876424390148,0.142233950527932,0.779837451559003,0.539333203376042,0.22237064566912,0.0345831963913924,0.0616110203871004,0.034730232789467,0.168641081508563
Q6UDI7,0.986700297417779,4.03645884793767e-06,0.00152666134880462,0.000188903027392136,0.0202203036147295,0.0327316883640463,0.995145092771847,0.952983285683949,0.963868455966786,0.358783602802098,0.924704430723309,0.161545091531775
Q9ESE2,0.986700297417779,0.999430996321945,0.803950446681089,0.022764337979766,0.00834347587679726,0.0558489251135315,0.0173674751932693,0.0200420133968741,0.553382009659309,0.164809068573239,0.00835501909053658,0.00369779919576432
Q0C1A1,0.986700297417779,0.0379240718349691,0.00642937198988975,0.00127475086039004,0.000296930467898237,2.64406063278853e-05,0.00197255621594955,0.000442032911275958,7.14955689910892e-07,0.00325932182261119,0.0104196593720072,0.0599524727396832
A8FEK9,0.986700297417779,0.456187424208516,0.509992344039287,0.973152018906767,0.312841086539616,0.166144271555513,0.0794982475762407,0.084505577764514,0.103542603424476,0.0962687549420389,0.605225666711663,0.0170613305640614
O18739,0.986700297417779,0.851907074630185,0.449064783670423,0.301841015076557,0.110290931997476,0.0740635679684492,0.26282208188812,0.273318230491121,0.278560188971227,0.017104485726975,0.278602048654703,0.00664152254261604
Q9Y600,0.986700297417779,0.999430996321945,0.147819985983982,0.281510899372381,0.0703595673149875,0.0740909168903944,0.189268575945496,0.0745725844540059,0.0210584135992571,0.352416203259431,0.284363584306719,0.376821561768682
Q6QLW4,0.986700297417779,0.257969886100099,0.982201279174495,0.00645195742555145,0.239961185518154,0.938232478990227,0.00627717469592975,0.000118729853589084,0.000311802255441695,0.132128895791873,0.000232624646507389,0.644019874100733
P01040,0.986700297417779,0.258613064449481,0.0735093645963326,0.094879096911689,0.0703595673149875,0.13989758816483,0.0699225358641646,0.07366380639797,0.0882845029156592,0.0825574116296307,0.167474647103037,0.0443224480966819
Q6Q899,0.986700297417779,0.484220774551362,0.357240260385731,0.226444904868669,0.538875589952462,0.13989758816483,0.0699225358641646,0.178731923131767,0.205341909553358,0.195390246087314,0.924704430723309,0.0443224480966819
Q6AXS3,0.986700297417779,0.999430996321945,0.968764055312161,0.621038825309266,0.263592282718763,0.0792530341256111,0.529523430382714,0.0309905145832454,0.956890725939062,0.966102556326282,0.924704430723309,0.975610914628898
