Var1,Var2,value,type
GO:0006479,GO:0019919,0.840595822987555,term-term
GO:0016571,GO:0019919,0.803750032678061,term-term
GO:0018216,GO:0019919,0.891415922281321,term-term
GO:0034620,GO:0006986,0.948503795098293,term-term
GO:0030036,GO:0030048,0.839222134707426,term-term
GO:0003384,GO:0030048,0.915845428800232,term-term
GO:0031032,GO:0030048,0.788397200440584,term-term
GO:0016477,GO:0030048,0.7220833365484,term-term
GO:0030239,GO:0030048,0.729957833594948,term-term
GO:0006334,GO:0034080,0.891415922281321,term-term
GO:0006325,GO:0034080,0.787039659177554,term-term
GO:0006338,GO:0034080,0.915845428800232,term-term
GO:0006335,GO:0034080,0.8447554003178,term-term
GO:0006336,GO:0034080,0.948503795098293,term-term
GO:0006337,GO:0034080,0.74680696329701,term-term
GO:0016571,GO:0034080,0.719314230921824,term-term
GO:0010634,GO:0040017,0.923278483627873,term-term
GO:0014911,GO:0040017,0.816225383556238,term-term
GO:2000543,GO:0008360,0.70615468893763,term-term
GO:0061001,GO:0008360,0.772570772231122,term-term
GO:0051823,GO:0050807,0.891415922281321,term-term
GO:0051963,GO:0050807,0.942591115767012,term-term
GO:0015031,GO:0043113,0.760609258331956,term-term
GO:0006886,GO:0043113,0.74290810594381,term-term
GO:0007009,GO:0043113,0.830113445223953,term-term
GO:0006614,GO:0043113,0.845511385294878,term-term
GO:0008104,GO:0043113,0.836745509325725,term-term
GO:0006998,GO:0043113,0.762359956305517,term-term
GO:0016344,GO:0051653,0.70615468893763,term-term
GO:0007097,GO:0051653,0.782831844562643,term-term
GO:0032401,GO:0051653,0.70615468893763,term-term
GO:0005783,GO:0031410,0.726290514008806,term-term
GO:0070062,GO:0031410,0.77502243408639,term-term
GO:0042470,GO:0031410,0.827773347301036,term-term
GO:1990742,GO:0031410,0.77502243408639,term-term
GO:0005773,GO:0031410,0.700414691563465,term-term
GO:0005768,GO:0031410,0.910632658630321,term-term
GO:0031982,GO:0031410,0.967088188135245,term-term
GO:0005771,GO:0031410,0.827773347301036,term-term
GO:0001558,GO:0040008,0.935144558727192,term-term
GO:0061052,GO:0040008,0.827773347301036,term-term
GO:0040018,GO:0040008,0.827773347301036,term-term
GO:0030308,GO:0040008,0.878189209992134,term-term
GO:0030307,GO:0040008,0.827773347301036,term-term
GO:0016055,GO:0008286,0.742518975491463,term-term
GO:0071526,GO:0008286,0.70615468893763,term-term
GO:0030509,GO:0008286,0.8447554003178,term-term
GO:0019221,GO:0008286,0.70615468893763,term-term
GO:0009888,GO:0030282,0.805700868817804,term-term
GO:0001654,GO:0043010,0.948503795098293,term-term
GO:0006936,GO:0007605,0.725023973221836,term-term
GO:0007616,GO:0007605,0.80410312595842,term-term
GO:0007601,GO:0007605,0.90205156297921,term-term
GO:0019899,GO:0035375,0.756378419984267,term-term
GO:0006417,GO:0043488,0.808262937828852,term-term
GO:0045727,GO:0043488,0.764380694999684,term-term
GO:0006450,GO:0043488,0.725017990107071,term-term
GO:0006446,GO:0043488,0.725017990107071,term-term
GO:0019899,GO:0070063,0.756378419984267,term-term
GO:0030036,GO:0030241,0.805700868817804,term-term
GO:0030041,GO:0030241,0.725023973221836,term-term
GO:0032981,GO:0030241,0.725023973221836,term-term
GO:0006334,GO:0030241,0.706775243770761,term-term
GO:0036159,GO:0030241,0.725023973221836,term-term
GO:0007021,GO:0030241,0.725023973221836,term-term
GO:0014866,GO:0030241,0.80410312595842,term-term
GO:0031032,GO:0030241,0.761179576893497,term-term
GO:0030239,GO:0030241,0.845511385294878,term-term
GO:0008134,GO:0017025,0.948503795098293,term-term
GO:0004867,GO:0008426,0.725023973221836,term-term
GO:0004869,GO:0008426,0.762359956305517,term-term
GO:0004864,GO:0008426,0.725023973221836,term-term
GO:0030414,GO:0008426,0.818047983843549,term-term
GO:0008191,GO:0008426,0.725023973221836,term-term
GO:0030234,GO:0008426,0.778661541441698,term-term
GO:0001868,GO:0043154,0.772570772231122,term-term
GO:0050790,GO:0043154,0.74971822033744,term-term
GO:0010951,GO:0043154,0.948503795098293,term-term
GO:0043066,GO:0043154,0.855053797000499,term-term
GO:0042981,GO:0043154,0.805700868817804,term-term
GO:0043086,GO:0043154,0.816225383556238,term-term
GO:0010466,GO:0043154,0.915845428800232,term-term
GO:0032781,GO:0043154,0.742518975491463,term-term
GO:0032780,GO:0043154,0.80410312595842,term-term
GO:0045861,GO:0043154,0.891415922281321,term-term
GO:2001243,GO:0043154,0.785264687700975,term-term
GO:0006469,GO:0043154,0.747536286400697,term-term
GO:2000582,GO:0043154,0.70615468893763,term-term
GO:0045599,GO:0045600,0.90205156297921,term-term
GO:0010718,GO:0045600,0.70615468893763,term-term
GO:0045669,GO:0045600,0.70615468893763,term-term
GO:0007275,GO:0010259,0.871695262422377,term-term
GO:0009792,GO:0010259,0.812355235019006,term-term
GO:0043009,GO:0010259,0.772570772231122,term-term
GO:0007552,GO:0010259,0.772570772231122,term-term
GO:0007568,GO:0010259,0.915845428800232,term-term
GO:0039502,GO:0046598,0.80410312595842,term-term
GO:0039580,GO:0046598,0.80410312595842,term-term
GO:0044829,GO:0046598,0.90205156297921,term-term
GO:0008348,GO:0046598,0.772570772231122,term-term
GO:0042470,GO:0055037,0.70615468893763,term-term
GO:0005768,GO:0055037,0.915845428800232,term-term
GO:0031982,GO:0055037,0.796017766135762,term-term
GO:0005771,GO:0055037,0.8447554003178,term-term
GO:0031410,GO:0055037,0.827773347301036,term-term
GO:0002081,GO:0044853,0.8447554003178,term-term
GO:0016020,GO:0044853,0.710434593303747,term-term
GO:0016324,GO:0044853,0.74680696329701,term-term
GO:0045211,GO:0044853,0.74680696329701,term-term
GO:0045121,GO:0044853,0.948503795098293,term-term
GO:0002162,GO:0043395,0.8447554003178,term-term
GO:0008201,GO:0043395,0.772570772231122,term-term
GO:0035374,GO:0043395,0.772570772231122,term-term
GO:0045727,GO:0032967,0.747875579287567,term-term
GO:0045893,GO:0032967,0.709362825215592,term-term
GO:1901426,GO:0032355,0.725023973221836,term-term
GO:0033574,GO:0032355,0.80410312595842,term-term
GO:0009888,GO:0061328,0.805700868817804,term-term
GO:0000139,GO:0012506,0.747875579287567,term-term
GO:0002080,GO:0012506,0.891415922281321,term-term
GO:0005743,GO:0012506,0.747875579287567,term-term
GO:0016020,GO:0012506,0.813143492727463,term-term
GO:0005640,GO:0012506,0.747875579287567,term-term
GO:0031966,GO:0012506,0.790810281839566,term-term
GO:0030670,GO:0012506,0.891415922281321,term-term
GO:0043066,GO:0060548,0.985200073232123,term-term
GO:0042981,GO:0060548,0.927174990377458,term-term
GO:2001243,GO:0060548,0.891198911286747,term-term
GO:0043154,GO:0060548,0.840595822987555,term-term
GO:0002762,GO:0035204,0.772570772231122,term-term
GO:0039502,GO:0035204,0.70615468893763,term-term
GO:0039580,GO:0035204,0.70615468893763,term-term
GO:0045088,GO:0035204,0.732110149215093,term-term
GO:0045578,GO:0035204,0.772570772231122,term-term
GO:0045638,GO:0035204,0.837586134289706,term-term
GO:0008348,GO:0035204,0.70615468893763,term-term
GO:0007431,GO:0030878,0.8447554003178,term-term
GO:0035271,GO:0030878,0.8447554003178,term-term
GO:0001932,GO:0010468,0.750996095913493,term-term
GO:0000122,GO:0010468,0.753377751260881,term-term
GO:0001868,GO:0010468,0.705620202131022,term-term
GO:0000381,GO:0010468,0.705620202131022,term-term
GO:0010629,GO:0010468,0.843905993448197,term-term
GO:0006417,GO:0010468,0.871322920841934,term-term
GO:0010998,GO:0010468,0.705620202131022,term-term
GO:0006355,GO:0010468,0.913134861248519,term-term
GO:0045727,GO:0010468,0.808069220376882,term-term
GO:0045944,GO:0010468,0.705620202131022,term-term
GO:0045901,GO:0010468,0.705620202131022,term-term
GO:0045893,GO:0010468,0.753377751260881,term-term
GO:0006357,GO:0010468,0.843905993448197,term-term
GO:0045905,GO:0010468,0.705620202131022,term-term
GO:0045903,GO:0010468,0.705620202131022,term-term
GO:0006450,GO:0010468,0.753377751260881,term-term
GO:0030509,GO:0010468,0.705620202131022,term-term
GO:0030510,GO:0010468,0.705620202131022,term-term
GO:0006446,GO:0010468,0.753377751260881,term-term
GO:0016480,GO:0010468,0.705620202131022,term-term
GO:0043488,GO:0010468,0.705620202131022,term-term
GO:0005044,GO:0038187,0.785264687700975,term-term
GO:0008329,GO:0038187,0.948503795098293,term-term
GO:0042813,GO:0038187,0.785264687700975,term-term
GO:0043066,GO:0043524,0.855053797000499,term-term
GO:0042981,GO:0043524,0.805700868817804,term-term
GO:2001243,GO:0043524,0.785264687700975,term-term
GO:0043154,GO:0043524,0.74680696329701,term-term
GO:0060548,GO:0043524,0.840595822987555,term-term
GO:0000122,GO:0016479,0.812355235019006,term-term
GO:0010629,GO:0016479,0.855053797000499,term-term
GO:0006355,GO:0016479,0.787039659177554,term-term
GO:0006357,GO:0016479,0.74290810594381,term-term
GO:0016480,GO:0016479,0.772570772231122,term-term
GO:0010468,GO:0016479,0.705620202131022,term-term
GO:0000122,GO:0017055,0.948503795098293,term-term
GO:0010629,GO:0017055,0.855053797000499,term-term
GO:0051693,GO:0017055,0.888257097504389,term-term
GO:0006355,GO:0017055,0.787039659177554,term-term
GO:0045944,GO:0017055,0.74680696329701,term-term
GO:0007026,GO:0017055,0.70615468893763,term-term
GO:0006357,GO:0017055,0.855053797000499,term-term
GO:1904027,GO:0017055,0.70615468893763,term-term
GO:0030509,GO:0017055,0.74680696329701,term-term
GO:0034314,GO:0017055,0.772570772231122,term-term
GO:0030510,GO:0017055,0.74680696329701,term-term
GO:0007094,GO:0017055,0.70615468893763,term-term
GO:0035067,GO:0017055,0.70615468893763,term-term
GO:0016480,GO:0017055,0.772570772231122,term-term
GO:0010468,GO:0017055,0.705620202131022,term-term
GO:0016479,GO:0017055,0.772570772231122,term-term
GO:0001932,GO:0031056,0.802294360985422,term-term
GO:0001934,GO:0031056,0.73507465679036,term-term
GO:0035067,GO:0031056,0.948503795098293,term-term
GO:0006469,GO:0031056,0.717967754167263,term-term
GO:0000226,GO:0021817,0.719314230921824,term-term
GO:0003341,GO:0021817,0.762359956305517,term-term
GO:0042776,GO:0021817,0.70615468893763,term-term
GO:0006886,GO:0021817,0.703462937324308,term-term
GO:0007017,GO:0021817,0.787039659177554,term-term
GO:0060294,GO:0021817,0.725023973221836,term-term
GO:0032367,GO:0021817,0.70615468893763,term-term
GO:0006614,GO:0021817,0.70615468893763,term-term
GO:0099641,GO:0021817,0.80410312595842,term-term
GO:0016344,GO:0021817,0.74680696329701,term-term
GO:0007097,GO:0021817,0.891415922281321,term-term
GO:0032401,GO:0021817,0.74680696329701,term-term
GO:0019749,GO:0021817,0.74680696329701,term-term
GO:0051653,GO:0021817,0.70615468893763,term-term
GO:0002064,GO:0030707,0.891415922281321,term-term
GO:0048747,GO:0030707,0.70615468893763,term-term
GO:0002076,GO:0030707,0.70615468893763,term-term
GO:0007286,GO:0030707,0.70615468893763,term-term
GO:0045669,GO:0045668,0.90205156297921,term-term
GO:0045638,GO:0045668,0.747536286400697,term-term
GO:0006334,GO:0043486,0.875427026797932,term-term
GO:0006325,GO:0043486,0.836745509325725,term-term
GO:0006338,GO:0043486,0.967199488057188,term-term
GO:0006335,GO:0043486,0.785264687700975,term-term
GO:0006336,GO:0043486,0.827898308640503,term-term
GO:0006337,GO:0043486,0.785264687700975,term-term
GO:0016571,GO:0043486,0.760609258331956,term-term
GO:0034080,GO:0043486,0.948503795098293,term-term
GO:0002053,GO:0010839,0.74680696329701,term-term
GO:0008284,GO:0010839,0.827898308640503,term-term
GO:0048147,GO:0010839,0.90205156297921,term-term
GO:0061052,GO:0045989,0.80410312595842,term-term
GO:0016020,GO:0016323,0.710434593303747,term-term
GO:0016324,GO:0016323,0.74680696329701,term-term
GO:0045211,GO:0016323,0.74680696329701,term-term
GO:0044853,GO:0016323,0.74680696329701,term-term
GO:0007195,GO:0007189,0.90205156297921,term-term
GO:0000187,GO:0043547,0.772570772231122,term-term
GO:0050790,GO:0043547,0.74971822033744,term-term
GO:0010951,GO:0043547,0.742518975491463,term-term
GO:0043086,GO:0043547,0.709837904668482,term-term
GO:0010466,GO:0043547,0.765580833985881,term-term
GO:0032781,GO:0043547,0.888257097504389,term-term
GO:0032780,GO:0043547,0.70615468893763,term-term
GO:2000582,GO:0043547,0.8447554003178,term-term
GO:0043154,GO:0043547,0.70615468893763,term-term
GO:0098761,GO:0071346,0.8447554003178,term-term
GO:0001534,GO:0097225,0.74680696329701,term-term
GO:0002080,GO:0097225,0.725023973221836,term-term
GO:0001520,GO:0097225,0.74680696329701,term-term
GO:0002081,GO:0097225,0.725023973221836,term-term
GO:0005930,GO:0097225,0.74680696329701,term-term
GO:0036126,GO:0097225,0.725023973221836,term-term
GO:0097228,GO:0097225,0.74680696329701,term-term
GO:1990716,GO:0097225,0.74680696329701,term-term
GO:0003735,GO:0030020,0.725023973221836,term-term
GO:0005200,GO:0030020,0.725023973221836,term-term
GO:0005198,GO:0030020,0.840595822987555,term-term
GO:0005212,GO:0030020,0.725023973221836,term-term
GO:0005201,GO:0030020,0.948503795098293,term-term
GO:0008307,GO:0030020,0.725023973221836,term-term
GO:0000139,GO:0042589,0.74680696329701,term-term
GO:0002080,GO:0042589,0.90205156297921,term-term
GO:0002081,GO:0042589,0.80410312595842,term-term
GO:0016020,GO:0042589,0.710434593303747,term-term
GO:0005640,GO:0042589,0.80410312595842,term-term
GO:0031966,GO:0042589,0.709362825215592,term-term
GO:0030670,GO:0042589,0.8447554003178,term-term
GO:0012506,GO:0042589,0.891415922281321,term-term
GO:0000122,GO:0045892,0.922680602052388,term-term
GO:0000381,GO:0045892,0.719348105368961,term-term
GO:0010629,GO:0045892,0.983043183843182,term-term
GO:0006417,GO:0045892,0.770635778583666,term-term
GO:0010951,GO:0045892,0.737272111531208,term-term
GO:0006355,GO:0045892,0.912966303646046,term-term
GO:0045727,GO:0045892,0.722761218022192,term-term
GO:0045944,GO:0045892,0.732110149215093,term-term
GO:0045893,GO:0045892,0.77493117419185,term-term
GO:0006357,GO:0045892,0.85411087855737,term-term
GO:0010466,GO:0045892,0.763391062392826,term-term
GO:0030509,GO:0045892,0.732110149215093,term-term
GO:0030510,GO:0045892,0.732110149215093,term-term
GO:0045861,GO:0045892,0.783074005674583,term-term
GO:0006469,GO:0045892,0.763391062392826,term-term
GO:0016480,GO:0045892,0.871695262422377,term-term
GO:0010468,GO:0045892,0.827406008968951,term-term
GO:0016479,GO:0045892,0.871695262422377,term-term
GO:0017055,GO:0045892,0.871695262422377,term-term
GO:0019899,GO:0017048,0.805433676181576,term-term
GO:0048365,GO:0017048,0.948503795098293,term-term
GO:0000413,GO:0034969,0.725017990107071,term-term
GO:0051568,GO:0034969,0.845511385294878,term-term
GO:0006334,GO:0034969,0.760609258331956,term-term
GO:0006325,GO:0034969,0.836745509325725,term-term
GO:0006468,GO:0034969,0.726380198243862,term-term
GO:0006479,GO:0034969,0.891198911286747,term-term
GO:0006338,GO:0034969,0.74290810594381,term-term
GO:0018105,GO:0034969,0.725017990107071,term-term
GO:0018107,GO:0034969,0.725017990107071,term-term
GO:0006336,GO:0034969,0.719314230921824,term-term
GO:0018401,GO:0034969,0.725017990107071,term-term
GO:0016571,GO:0034969,0.942591115767012,term-term
GO:0018216,GO:0034969,0.942591115767012,term-term
GO:0019919,GO:0034969,0.845511385294878,term-term
GO:0043486,GO:0034969,0.719314230921824,term-term
GO:0030036,GO:0031036,0.805700868817804,term-term
GO:0030041,GO:0031036,0.725023973221836,term-term
GO:0032981,GO:0031036,0.725023973221836,term-term
GO:0006334,GO:0031036,0.706775243770761,term-term
GO:0036159,GO:0031036,0.725023973221836,term-term
GO:0007021,GO:0031036,0.725023973221836,term-term
GO:0031032,GO:0031036,0.761179576893497,term-term
GO:0030239,GO:0031036,0.709362825215592,term-term
GO:0030241,GO:0031036,0.8447554003178,term-term
GO:0001702,GO:0048596,0.725023973221836,term-term
GO:0003007,GO:0048596,0.725023973221836,term-term
GO:0048703,GO:0048596,0.725023973221836,term-term
GO:0048570,GO:0048596,0.8447554003178,term-term
GO:1901426,GO:0014070,0.840595822987555,term-term
GO:0033574,GO:0014070,0.840595822987555,term-term
GO:0032355,GO:0014070,0.840595822987555,term-term
GO:0001666,GO:0071456,0.948503795098293,term-term
GO:0009408,GO:0071456,0.725017990107071,term-term
GO:0034599,GO:0071456,0.703462937324308,term-term
GO:0016055,GO:0007229,0.742518975491463,term-term
GO:0071526,GO:0007229,0.70615468893763,term-term
GO:0030509,GO:0007229,0.70615468893763,term-term
GO:0019221,GO:0007229,0.70615468893763,term-term
GO:0008286,GO:0007229,0.70615468893763,term-term
GO:1904115,GO:0044295,0.90205156297921,term-term
GO:0019904,GO:0017124,0.915845428800232,term-term
GO:0005737,GO:0045179,0.871695262422377,term-term
GO:0030479,GO:0045179,0.772570772231122,term-term
GO:0005938,GO:0045179,0.948503795098293,term-term
GO:1904115,GO:0045179,0.80410312595842,term-term
GO:0030864,GO:0045179,0.772570772231122,term-term
GO:0008091,GO:0045179,0.772570772231122,term-term
GO:0061049,GO:0035264,0.772570772231122,term-term
GO:0001654,GO:0043583,0.845511385294878,term-term
GO:0043010,GO:0043583,0.80410312595842,term-term
GO:0000302,GO:0009743,0.731531305998099,term-term
GO:0009749,GO:0009743,0.967199488057188,term-term
GO:0002376,GO:0043152,0.840595822987555,term-term
GO:0042742,GO:0043152,0.891415922281321,term-term
GO:0009617,GO:0043152,0.871695262422377,term-term
GO:0050832,GO:0043152,0.74680696329701,term-term
GO:0050829,GO:0043152,0.80410312595842,term-term
GO:0002262,GO:0043152,0.725023973221836,term-term
GO:0006954,GO:0043152,0.70615468893763,term-term
GO:0045087,GO:0043152,0.8447554003178,term-term
GO:0019730,GO:0043152,0.948503795098293,term-term
GO:0019899,GO:0017160,0.756378419984267,term-term
GO:0048365,GO:0017160,0.8447554003178,term-term
GO:0017048,GO:0017160,0.888257097504389,term-term
GO:0001666,GO:0034605,0.725017990107071,term-term
GO:0009408,GO:0034605,0.948503795098293,term-term
GO:0034599,GO:0034605,0.703462937324308,term-term
GO:0009888,GO:0035218,0.805700868817804,term-term
GO:0061328,GO:0035218,0.90205156297921,term-term
GO:0016740,GO:0035241,0.710434593303747,term-term
GO:0008170,GO:0035241,0.855053797000499,term-term
GO:0008276,GO:0035241,0.840595822987555,term-term
GO:0008469,GO:0035241,0.812355235019006,term-term
GO:0016274,GO:0035241,0.871695262422377,term-term
GO:0032880,GO:0030335,0.776809683203483,term-term
GO:0010634,GO:0030335,0.948284774510257,term-term
GO:0034765,GO:0030335,0.736636795273999,term-term
GO:0014911,GO:0030335,0.840595822987555,term-term
GO:0040017,GO:0030335,0.974894097167091,term-term
GO:0017024,GO:0032036,0.8447554003178,term-term
GO:0017022,GO:0032036,0.915845428800232,term-term
GO:0008092,GO:0032036,0.778661541441698,term-term
GO:0032465,GO:0045840,0.80410312595842,term-term
GO:0045931,GO:0045840,0.948503795098293,term-term
GO:0034314,GO:0045840,0.74680696329701,term-term
GO:0071157,GO:0045840,0.8447554003178,term-term
GO:0007094,GO:0045840,0.90205156297921,term-term
GO:0006508,GO:0016540,0.871695262422377,term-term
GO:0031146,GO:0016540,0.772570772231122,term-term
GO:0051603,GO:0016540,0.837586134289706,term-term
GO:0019941,GO:0016540,0.812355235019006,term-term
GO:0021846,GO:0030727,0.772570772231122,term-term
GO:0008283,GO:0030727,0.871695262422377,term-term
GO:0031012,GO:0045172,0.719314230921824,term-term
GO:0035324,GO:0045172,0.948503795098293,term-term
GO:0016018,GO:0008144,0.948503795098293,term-term
GO:0005178,GO:0050839,0.915845428800232,term-term
GO:0015031,GO:0045176,0.719314230921824,term-term
GO:0006886,GO:0045176,0.703462937324308,term-term
GO:0008104,GO:0045176,0.787039659177554,term-term
GO:0007301,GO:0030199,0.80410312595842,term-term
GO:0030198,GO:0030199,0.948503795098293,term-term
GO:0030725,GO:0030199,0.845511385294878,term-term
GO:0000303,GO:0010035,0.827773347301036,term-term
GO:0010038,GO:0010035,0.935144558727192,term-term
GO:0046688,GO:0010035,0.827773347301036,term-term
GO:0042542,GO:0010035,0.878189209992134,term-term
GO:0006396,GO:0044267,0.71983808025736,term-term
GO:0000413,GO:0044267,0.731506875139778,term-term
GO:0002181,GO:0044267,0.731506875139778,term-term
GO:0051568,GO:0044267,0.731506875139778,term-term
GO:0006412,GO:0044267,0.779960734203835,term-term
GO:0016567,GO:0044267,0.731506875139778,term-term
GO:0010998,GO:0044267,0.731506875139778,term-term
GO:0006508,GO:0044267,0.799853856201488,term-term
GO:0008152,GO:0044267,0.739570148447004,term-term
GO:0030091,GO:0044267,0.731506875139778,term-term
GO:0051603,GO:0044267,0.75923477427161,term-term
GO:0006468,GO:0044267,0.854809970099416,term-term
GO:0006479,GO:0044267,0.886033404301842,term-term
GO:0019941,GO:0044267,0.729816711035935,term-term
GO:0018105,GO:0044267,0.731506875139778,term-term
GO:0018107,GO:0044267,0.731506875139778,term-term
GO:0018149,GO:0044267,0.731506875139778,term-term
GO:0018401,GO:0044267,0.731506875139778,term-term
GO:0046777,GO:0044267,0.731506875139778,term-term
GO:0016571,GO:0044267,0.835288954124061,term-term
GO:0018216,GO:0044267,0.835288954124061,term-term
GO:0019919,GO:0044267,0.731506875139778,term-term
GO:0034969,GO:0044267,0.779960734203835,term-term
GO:0005080,GO:0019900,0.915845428800232,term-term
GO:0019899,GO:0019900,0.837195188161264,term-term
GO:0019901,GO:0019900,0.967199488057188,term-term
GO:0000187,GO:0043388,0.74680696329701,term-term
GO:0050790,GO:0043388,0.730067211734162,term-term
GO:0032781,GO:0043388,0.785264687700975,term-term
GO:2000582,GO:0043388,0.74680696329701,term-term
GO:0043547,GO:0043388,0.74680696329701,term-term
GO:0016740,GO:0035242,0.710434593303747,term-term
GO:0008170,GO:0035242,0.855053797000499,term-term
GO:0008276,GO:0035242,0.840595822987555,term-term
GO:0008469,GO:0035242,0.812355235019006,term-term
GO:0016274,GO:0035242,0.871695262422377,term-term
GO:0035241,GO:0035242,0.772570772231122,term-term
GO:0030036,GO:0031022,0.761422680103394,term-term
GO:0003384,GO:0031022,0.8447554003178,term-term
GO:0042776,GO:0031022,0.70615468893763,term-term
GO:0006886,GO:0031022,0.703462937324308,term-term
GO:0032367,GO:0031022,0.70615468893763,term-term
GO:0006614,GO:0031022,0.70615468893763,term-term
GO:0099641,GO:0031022,0.74680696329701,term-term
GO:0016344,GO:0031022,0.74680696329701,term-term
GO:0007097,GO:0031022,0.891415922281321,term-term
GO:0031032,GO:0031022,0.719348105368961,term-term
GO:0032401,GO:0031022,0.74680696329701,term-term
GO:0019749,GO:0031022,0.74680696329701,term-term
GO:0030048,GO:0031022,0.915845428800232,term-term
GO:0051653,GO:0031022,0.70615468893763,term-term
GO:0021817,GO:0031022,0.80410312595842,term-term
GO:0051289,GO:0051260,0.948503795098293,term-term
GO:0004197,GO:0016807,0.90205156297921,term-term
GO:0004180,GO:0016807,0.948503795098293,term-term
GO:0004177,GO:0016807,0.772570772231122,term-term
GO:0008237,GO:0016807,0.725017990107071,term-term
GO:0016787,GO:0016807,0.705620202131022,term-term
GO:0008233,GO:0016807,0.805700868817804,term-term
GO:0102008,GO:0016807,0.772570772231122,term-term
GO:0016805,GO:0016807,0.812355235019006,term-term
GO:0001868,GO:1902175,0.716793218071379,term-term
GO:0000187,GO:1902175,0.716793218071379,term-term
GO:0010185,GO:1902175,0.716793218071379,term-term
GO:0039502,GO:1902175,0.716793218071379,term-term
GO:0070373,GO:1902175,0.716793218071379,term-term
GO:0039580,GO:1902175,0.716793218071379,term-term
GO:0070374,GO:1902175,0.716793218071379,term-term
GO:0043066,GO:1902175,0.847748540218188,term-term
GO:0042981,GO:1902175,0.888024510871005,term-term
GO:0045088,GO:1902175,0.817589044431513,term-term
GO:0050848,GO:1902175,0.716793218071379,term-term
GO:1900409,GO:1902175,0.920654820886122,term-term
GO:0045089,GO:1902175,0.716793218071379,term-term
GO:2001243,GO:1902175,0.920654820886122,term-term
GO:0043154,GO:1902175,0.731394888551744,term-term
GO:0060548,GO:1902175,0.82668754248329,term-term
GO:0043524,GO:1902175,0.731394888551744,term-term
GO:0042805,GO:0051371,0.948503795098293,term-term
GO:0008092,GO:0051371,0.778661541441698,term-term
GO:0001558,GO:0045887,0.782831844562643,term-term
GO:0061052,GO:0045887,0.80410312595842,term-term
GO:0040018,GO:0045887,0.90205156297921,term-term
GO:0051823,GO:0045887,0.80410312595842,term-term
GO:0030308,GO:0045887,0.742518975491463,term-term
GO:0030307,GO:0045887,0.8447554003178,term-term
GO:0034314,GO:0045887,0.74680696329701,term-term
GO:0051963,GO:0045887,0.948503795098293,term-term
GO:0061001,GO:0045887,0.74680696329701,term-term
GO:0050807,GO:0045887,0.891415922281321,term-term
GO:0040008,GO:0045887,0.827773347301036,term-term
GO:0004867,GO:0043027,0.80410312595842,term-term
GO:0004869,GO:0043027,0.948503795098293,term-term
GO:0004864,GO:0043027,0.725023973221836,term-term
GO:0030414,GO:0043027,0.871695262422377,term-term
GO:0008191,GO:0043027,0.80410312595842,term-term
GO:0030234,GO:0043027,0.778661541441698,term-term
GO:0008426,GO:0043027,0.725023973221836,term-term
GO:0007616,GO:0048149,0.80410312595842,term-term
GO:0008344,GO:0048149,0.8447554003178,term-term
GO:0035095,GO:0048149,0.8447554003178,term-term
GO:0006590,GO:0042446,0.90205156297921,term-term
GO:0003007,GO:0048593,0.725023973221836,term-term
GO:0048570,GO:0048593,0.725023973221836,term-term
GO:0048596,GO:0048593,0.90205156297921,term-term
GO:0002181,GO:0006749,0.8447554003178,term-term
GO:0006412,GO:0006749,0.888257097504389,term-term
GO:0019510,GO:0006749,0.80410312595842,term-term
GO:0033353,GO:0006749,0.80410312595842,term-term
GO:0006590,GO:0006749,0.8447554003178,term-term
GO:0019379,GO:0006749,0.80410312595842,term-term
GO:0018401,GO:0006749,0.8447554003178,term-term
GO:0008173,GO:0042054,0.747536286400697,term-term
GO:0016740,GO:0042054,0.789458639439295,term-term
GO:0008170,GO:0042054,0.866457785630919,term-term
GO:0008276,GO:0042054,0.923727226185941,term-term
GO:0008469,GO:0042054,0.967199488057188,term-term
GO:0016274,GO:0042054,0.896571125265587,term-term
GO:0035241,GO:0042054,0.786038054797871,term-term
GO:0035242,GO:0042054,0.786038054797871,term-term
GO:0001819,GO:0032731,0.871695262422377,term-term
GO:0090197,GO:0032731,0.812355235019006,term-term
GO:0016020,GO:0031258,0.710434593303747,term-term
GO:0016324,GO:0031258,0.74680696329701,term-term
GO:0045211,GO:0031258,0.74680696329701,term-term
GO:0044853,GO:0031258,0.74680696329701,term-term
GO:0016323,GO:0031258,0.74680696329701,term-term
GO:0051693,GO:0032956,0.891198911286747,term-term
GO:0007026,GO:0032956,0.782159953348749,term-term
GO:0034314,GO:0032956,0.840595822987555,term-term
GO:0007094,GO:0032956,0.739175481866117,term-term
GO:0045840,GO:0032956,0.739175481866117,term-term
GO:0006915,GO:0060561,0.948503795098293,term-term
GO:0070268,GO:0060561,0.80410312595842,term-term
GO:0051302,GO:0051782,0.915845428800232,term-term
GO:0032465,GO:0051782,0.8447554003178,term-term
GO:0000187,GO:0042062,0.725023973221836,term-term
GO:0070374,GO:0042062,0.725023973221836,term-term
GO:0030511,GO:0042062,0.725023973221836,term-term
GO:0030723,GO:0045478,0.915845428800232,term-term
GO:0030724,GO:0045478,0.915845428800232,term-term
GO:0061052,GO:0010976,0.70615468893763,term-term
GO:0010718,GO:0010976,0.70615468893763,term-term
GO:0045669,GO:0010976,0.70615468893763,term-term
GO:0051963,GO:0010976,0.785264687700975,term-term
GO:0061001,GO:0010976,0.8447554003178,term-term
GO:0045600,GO:0010976,0.70615468893763,term-term
GO:0045887,GO:0010976,0.8447554003178,term-term
