"","X2_3","X2_5","X2_7","X2_9","X2_11","X2_13","X2_15"
"CHOYP_LOC100373090.1.1|m.52283",1,0.5,1,0,0,0,1
"CHOYP_RO60.1.6|m.24126",1,0.5,0,0,0,0,0.5
"CHOYP_NEMVEDRAFT_V1G214960.1.1|m.2485",0,0,0,0,0,1,1
"CHOYP_BRAFLDRAFT_67662.1.1|m.3006",1,1,0.5,0,0,0,0
"CHOYP_LOC100533319.1.2|m.46",0.5,0.5,1,0.5,0,0,1
"CHOYP_CALM.42.50|m.56135",0,0,0.5,1.5,0,0,0
"CHOYP_CE112.1.2|m.11508",0.5,0.5,0,0,0,0,0.5
"CHOYP_CRE_25145.1.1|m.8177",1,0.5,0,0.5,0,0,0
"CHOYP_EHHADH.1.1|m.26459",1,0.5,1,1,0,0,0
"CHOYP_AN13B.1.1|m.15287",0.5,0,0,0,0,0,0.5
"CHOYP_HYOU1.1.3|m.163",0.5,0,2,0,0,0,0.5
"CHOYP_LACB2.1.1|m.31957",0,0,0,0,0,1,0
"CHOYP_LOC100373289.1.2|m.7904",0.5,0,0,0,0,0,0.5
"CHOYP_ATS10.1.1|m.43473",0.5,1,1.5,1,0,0,0
"CHOYP_LOC100375342.2.3|m.30827",1,1,0.5,0.5,0,0,1
"CHOYP_LOC100875978.1.1|m.34640",0.5,0,0,0,0,0,0
"CHOYP_LOC101072591.1.1|m.1861",0.5,0,1,0.5,0,0,0.5
"CHOYP_LOC594176.1.1|m.9662",0.5,0,0.5,0,0,0,0
"CHOYP_MA1B1.1.1|m.22675",0,0,2,0,1,0,0.5
"CHOYP_MED21.1.1|m.6955",0,0,1,0.5,0,0,0.5
"CHOYP_MTMR9.1.1|m.26430",0.5,0,0,0,0,0,0.5
"CHOYP_NEMVEDRAFT_V1G236658.4.6|m.30181",0.5,1,0,0.5,0,0,0
"CHOYP_ORC1.1.2|m.17178",0.5,0.5,0,0.5,0,0,0
"CHOYP_RB6I2.2.2|m.65652",1,1,0,0.5,0,0,0
"CHOYP_contig_024679|m.28057",0,0.5,1.5,0,0.5,1,0.5
"CHOYP_contig_042697|m.49175",0,0,0,0,0,0,1.5
"CHOYP_contig_049586|m.58876",0.5,0.5,2,1.5,0,0,0
"CHOYP_BRAF.2.3|m.21192",1,0.5,0.5,0.5,0,0,0.5
"CHOYP_BRAFLDRAFT_208293.15.20|m.61604",0.5,0,0,0,0,0,1
"CHOYP_LOC100373444.59.79|m.54129",1,0.5,0.5,0,0,0,1.5
"CHOYP_BRAFLDRAFT_282105.1.2|m.43460",0,1,1,0.5,1.5,0,1
"CHOYP_BRAFLDRAFT_86765.1.1|m.54066",1.5,1.5,0,0.5,0,0,0.5
"CHOYP_LOC100892193.2.5|m.28130",1,0.5,0,0.5,0,0,0.5
"CHOYP_DDX58.1.9|m.822",1.5,0.5,0.5,0.5,0,0,0
"CHOYP_BRAFLDRAFT_154839.1.1|m.13878",0,0,1,0,0,0.5,0
"CHOYP_DPSE_GA28568.3.9|m.19206",1,1.5,0,0,0,0,0
"CHOYP_LOC100118502.1.1|m.57420",0,0,0.5,0,0.5,0.5,0.5
"CHOYP_LOC100367014.1.1|m.18505",0,0.5,0,0,0,0,1
"CHOYP_LOC100367394.1.2|m.34992",0.5,0.5,0,1,0,0,0
"CHOYP_LOC100533384.3.5|m.37350",0.5,0,0,0,0,0,0
"CHOYP_LOC100694272.1.1|m.19247",0.5,0,0.5,0,0,0,0
"CHOYP_LOC100741250.1.2|m.48951",0,0,0.5,0,0,1,1.5
"CHOYP_MBLK1.1.1|m.51933",0,0,0,0.5,0,0,0.5
"CHOYP_BRAFLDRAFT_264316.1.1|m.29655",0.5,0,1,1,0,1,0
"CHOYP_MIB2.4.6|m.43287",0.5,0,0,0.5,1,1,0.5
"CHOYP_NEMVEDRAFT_V1G239043.2.6|m.4886",1.5,1,0.5,0,1,0,0.5
"CHOYP_NGAP.2.2|m.63455",0.5,0,1.5,0,0,0,0
"CHOYP_OTU5B.1.1|m.6212",2.5,0.5,0,0,0,0,0.5
"CHOYP_LOC752782.1.1|m.53938",0,0,0,0,0,0,0
"CHOYP_WDR70.1.1|m.7199",0,0.5,0,0.5,0,0,1
"CHOYP_YLPM1.1.2|m.17086",1,0.5,0.5,0,0,0,0
"CHOYP_contig_008975|m.10444",1.5,1,1,0,0,0,0
"CHOYP_contig_025725|m.29348",0.5,0,0,0,0.5,0.5,0.5
"CHOYP_ARL6IP1.1.1|m.13877",0,1,0,1.5,0,0.5,0.5
"CHOYP_BRAFLDRAFT_287844.1.1|m.63253",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_210874.1.1|m.28596",0,0.5,0,0,0,2.5,1
"CHOYP_BRAFLDRAFT_76825.1.1|m.2818",1.5,0.5,0.5,0.5,0,0,0
"CHOYP_GUN.1.2|m.26883",0.5,1,0,0,1,0,0
"CHOYP_DGRI_GH10893.1.1|m.27211",0.5,0,1,0.5,0,0,0
"CHOYP_LOC100547490.1.1|m.5822",0,1,0.5,1,0,0,0
"CHOYP_MAD2L1.1.1|m.10353",1,1,0,0.5,0,0,0.5
"CHOYP_CC171.1.1|m.55237",0.5,1,0.5,0,0,0,0
"CHOYP_CRADD.1.2|m.27800",0.5,0.5,0,0.5,0.5,1,1
"CHOYP_LOC100374254.1.1|m.22199",1.5,1,0.5,0,0,0,0.5
"CHOYP_BRAFLDRAFT_67226.1.1|m.38034",0,0,1,1,0.5,0,0
"CHOYP_FABP2.1.2|m.5800",0,0.5,0.5,0.5,0,0.5,0.5
"CHOYP_GSTO1.1.2|m.14745",0,0,1,1,0,0,1
"CHOYP_LOC100080726.1.1|m.59048",1,0.5,0,1,0,0,0.5
"CHOYP_LOC100081619.1.1|m.33744",0.5,1.5,0,0.5,0,0,0.5
"CHOYP_LOC100370453.1.1|m.48521",0.5,0,0,0.5,0,0,0
"CHOYP_LOC100370738.1.1|m.30463",1.5,1,0,0,0,0,0
"CHOYP_BBS4.1.1|m.50943",1,0.5,0,0,0,0,0
"CHOYP_LOC100709538.1.2|m.4299",0,0,0.5,1,0,0,0
"CHOYP_LOC579656.3.5|m.41908",0,0,1,0.5,0.5,0,0
"CHOYP_LOC585032.1.2|m.1235",1,0,2.5,0,0,1.5,1
"CHOYP_LOC591797.1.3|m.11526",0,0,0,0,0,0,0
"CHOYP_MEGF6.55.59|m.59497",0.5,0,0.5,0.5,0,0,0
"CHOYP_MPHOSPH9.1.1|m.9795",0.5,0.5,0,0,0,0,0
"CHOYP_BRAFLDRAFT_123537.1.2|m.28822",0.5,1.5,0.5,1,0,0,1
"CHOYP_USO1.2.11|m.12785",0.5,0,0.5,0,0,0,0
"CHOYP_contig_004987|m.5716",0,0,1,0,0,0,0
"CHOYP_contig_016375|m.19279",0,0,0,1,0,0,0.5
"CHOYP_contig_027379|m.31113",1,0,0,0,0,0,0
"CHOYP_BM1_05690.1.1|m.23253",0.5,0.5,1,1,0,0,0
"CHOYP_BRAFLDRAFT_104092.10.11|m.53767",1,0.5,0.5,0,1,0,1
"CHOYP_FABP7.1.2|m.22674",0,0,0,0,0,0,3
"CHOYP_BRAFLDRAFT_126352.2.2|m.64882",0.5,0.5,0.5,0,0,0,0
"CHOYP_CBG11254.1.1|m.9107",2.5,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_208436.1.32|m.14239",0,0,0,0,0,0,0
"CHOYP_CHMP3.1.1|m.65684",2,0,0,1,0,1,0
"CHOYP_DMOJ_GI18492.1.1|m.8902",0,0,0.5,0.5,1.5,1,0.5
"CHOYP_CE120.1.2|m.19214",0.5,0,0.5,0.5,0,0,0
"CHOYP_CKLF4.1.1|m.55295",0.5,0,3.5,1,0,0,1
"CHOYP_contig_016762|m.19724",0,0,2,0,0,0,0
"CHOYP_ANR11.1.1|m.56842",0,0.5,1,0,0,0,0
"CHOYP_MIB2.5.6|m.43978",0,0,0,0,0,0,0
"CHOYP_LOC571721.2.3|m.53122",1,1,1,0.5,0,0,0.5
"CHOYP_LOC100186299.6.6|m.52749",0.5,0,0,0.5,0,0,0
"CHOYP_contig_016637|m.19603",0,0,0,0,0,0,0.5
"CHOYP_OFD1.1.1|m.29513",0.5,1,0,0,0.5,0.5,0.5
"CHOYP_RAB4B.1.1|m.55402",0.5,1,1,0,0,0,0
"CHOYP_contig_041554|m.47492",0.5,0,0.5,0,0,1,0
"CHOYP_SLMAP.2.8|m.897",1,1,1,0,0,0,0
"CHOYP_TVAG_193760.1.4|m.10065",0.5,1,1,0,0.5,0,0
"CHOYP_contig_003460|m.3916",0,0,0,0,0,1,3
"CHOYP_contig_034934|m.39632",0.5,0.5,0.5,0,0,0,0.5
"CHOYP_contig_027562|m.31253",0,0,0,0,7.5,1.5,0
"CHOYP_contig_045946|m.53656",0.5,0.5,0,0,0,0,0
"K1C15_SHEEP",0,1,0.5,0,0,1,0.5
"CHOYP_LYRM4.2.3|m.7011",1,0,0.5,0,0,0,0
"CHOYP_FRM4B.1.1|m.2249",0,1,0,0.5,0,0,0
"CHOYP_BRAFLDRAFT_287716.1.1|m.51443",1,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_58035.2.2|m.65814",0,0,3.5,2,1,0,0.5
"CHOYP_TRIADDRAFT_25769.1.1|m.25945",0.5,0,0,0,0,0,0
"CHOYP_TMEM2.4.4|m.28440",0,0,0,0,2.5,2.5,0
"CHOYP_DWIL_GK11849.1.1|m.12344",1,0.5,2,2,0,0,0
"CHOYP_BAI1.1.2|m.4434",1,0.5,0,0.5,1,0,0
"CHOYP_ACO13.1.1|m.30659",0,0.5,1,0,0,0,1
"CHOYP_contig_015923|m.18643",1,1,0.5,0.5,0,0,0.5
"CHOYP_RIMB2.3.5|m.17363",0.5,1,1,0,0,0,0.5
"CHOYP_LOC100180855.4.4|m.66721",1,0.5,1,0,0,0,1.5
"CHOYP_FAM122B.1.1|m.7361",0,1,0.5,0,0,0,0
"CHOYP_LOC100636813.1.1|m.19517",0.5,0.5,0,0,0,0.5,1
"CHOYP_contig_010154|m.11827",0.5,0,0,0,0,0,0
"CHOYP_CDC14A.1.1|m.18068",0.5,0.5,0.5,0,0,0,0.5
"CHOYP_DERE_GG18317.1.1|m.44727",1,0,0.5,0.5,0,0,0
"CHOYP_AMRP.1.1|m.36070",0,1,0.5,0.5,0,0,0.5
"CHOYP_IMA2.2.2|m.49279",0.5,1,0.5,0,0,0,0
"CHOYP_LOC100177459.1.2|m.48730",1,0,0,0,0,0,0
"CHOYP_LOC100373240.1.1|m.28382",1,0,0,0,0,0,0
"CHOYP_LOC100376429.1.1|m.24844",0.5,0,0.5,0,0,0,0.5
"CHOYP_LOC100376880.1.1|m.475",1.5,0.5,0.5,0,0,0,0.5
"CHOYP_LOC100377596.1.1|m.7350",0.5,0.5,0,0,0,0,0
"CHOYP_LOC100378584.1.3|m.38091",0.5,0.5,0.5,0,0,0,0.5
"CHOYP_LOC100552087.1.1|m.26238",1,0.5,0,0,0,0,1
"CHOYP_LOC100561810.1.1|m.8656",0,0.5,1,0.5,0,0,0
"CHOYP_LOC100571875.1.1|m.48861",0,1,0,1,0,0.5,0.5
"CHOYP_LOC100879487.2.3|m.32793",1,1,1.5,1,0,0.5,0
"CHOYP_LOC584665.1.1|m.28760",1,1,0.5,0,0,0,0
"CHOYP_LOC589952.3.5|m.29284",2,0,0,0,0,0,0
"CHOYP_MYO1B.1.1|m.53598",0.5,0.5,1,0,0,0,0
"CHOYP_MYO1E.1.1|m.49109",0,1,0,0,0,0.5,0
"CHOYP_BRAFLDRAFT_118645.1.1|m.30629",0,0,0.5,0,0,0,0
"CHOYP_NEMVEDRAFT_V1G202687.1.1|m.8886",1,0.5,0.5,0,0,0,1
"CHOYP_NEMVEDRAFT_V1G224038.3.5|m.31061",0,0,0,0.5,0,0,0
"CHOYP_NUDT14.1.1|m.64313",0,0,0.5,0,1,1,0
"CHOYP_SGPL1.1.1|m.42223",2,0,3.5,1,0.5,0,0
"CHOYP_TRA2A.1.1|m.21305",0,0,0.5,1,0,0,0
"CHOYP_ZF_BBOX_RING_-1.5.10|m.34434",0,0,0,0,0,0,1.5
"CHOYP_contig_010674|m.12365",0.5,0,0,0,0,0,0
"CHOYP_contig_024498|m.27853",2,0,0,0,0.5,0,0
"CHOYP_contig_035578|m.40341",0,0,0.5,0.5,0,0.5,0
"CHOYP_WRI_006090.1.1|m.34650",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_131151.3.4|m.57848",0.5,0.5,0,0,0,1,0
"CHOYP_BRAFLDRAFT_206907.11.11|m.60959",1,0.5,0,1.5,1,1,0.5
"CHOYP_LOC584001.1.1|m.46452",0,0,0,1,0,0,0
"CHOYP_BRAFLDRAFT_208436.30.32|m.61782",0,0,0,0.5,0,0,0
"CHOYP_DWIL_GK23042.1.1|m.38792",0,0,0,0.5,0,0.5,0.5
"CHOYP_ECMB.1.3|m.2566",0.5,0,0,0,0,0,1
"CHOYP_HSPA12A.16.27|m.48207",0,0,0.5,0,0,0.5,0
"CHOYP_HSPA12A.15.27|m.45635",0,0,1,0,0,0,0
"CHOYP_ISCW_ISCW001190.1.1|m.26579",1,0,0,0,0,0,0
"CHOYP_LOC100121425.1.1|m.10532",1,0.5,0,0,0,0,1
"CHOYP_LOC100186360.1.2|m.50759",1,0.5,1.5,0.5,0,0,0
"CHOYP_LOC100199246.1.1|m.43478",1,0.5,1,0,0,0,0
"CHOYP_LOC657235.1.1|m.1711",0.5,0,1,0,0,0,0
"CHOYP_LOC100902565.1.1|m.19044",0.5,0,1,0,1,0,0
"CHOYP_LOC586494.1.1|m.50214",1,0,0.5,0,0,0,0
"CHOYP_LOC591084.2.2|m.59355",2,0.5,0,0.5,0,0,0
"CHOYP_KALRN.1.2|m.891",0,0,0,0,1,0,1
"CHOYP_MTSS1.1.1.1|m.41595",1,0.5,0.5,0,0,0,0.5
"CHOYP_DPSE_GA28568.5.9|m.33670",0,0,0.5,1,0,1.5,0.5
"CHOYP_TBB4.1.1|m.40048",0,0,0,0,0,0,5
"CHOYP_TENS3.4.4|m.60095",0,0,0,0,0.5,0.5,0
"CHOYP_BRAFLDRAFT_277920.1.1|m.28845",0.5,0,1,0.5,0,0,0
"CHOYP_LOC575161.4.5|m.42590",1,1,1,0.5,0,0,1.5
"CHOYP_IWS1.1.1|m.13972",2,0,0.5,0,0.5,1,0
"CHOYP_PI3R4.1.1|m.14910",0.5,0.5,0.5,0.5,0,0,0
"CHOYP_CENTRIN.1.1|m.59526",0,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_66688.1.2|m.2447",0.5,1,0.5,0.5,0,0,0.5
"CHOYP_BRAFLDRAFT_127065.1.7|m.4586",0,2,0.5,0,0,0,0
"CHOYP_CPIPJ_CPIJ011346.2.2|m.44999",0,0,1,0.5,0,0.5,0
"CHOYP_DCNL4.1.2|m.36826",0,0,1,0,0,0,0
"CHOYP_LOC100371148.1.1|m.47147",1,1,0,0,0,0,0
"CHOYP_contig_051171|m.61058",2,0.5,0,0,0,0.5,0
"CHOYP_BRAFLDRAFT_85206.1.1|m.49234",1.5,0.5,0.5,0,0,0,0
"CHOYP_BET1L.1.1|m.8210",0.5,1,1.5,0,0,0,1
"CHOYP_BRAFLDRAFT_97676.1.1|m.62102",0.5,1,0.5,0,0,0,0.5
"CHOYP_BRAFLDRAFT_99974.1.1|m.25083",0,0,0.5,0,0,0.5,1
"CHOYP_GPX1.1.4|m.11300",0,0,0.5,0,0,0,0
"CHOYP_BTAF1.2.2|m.55086",0.5,1,0,0,0,0,0.5
"CHOYP_LOC725079.1.1|m.66349",0,0,1.5,0.5,0,0,0.5
"CHOYP_contig_034890|m.39584",0,1,1,0,0,0,1.5
"CHOYP_LOC100890762.1.1|m.31399",0.5,0,0,0,3,0.5,0
"CHOYP_LOC100177909.1.1|m.29356",0,1,0.5,1,0,0,1
"CHOYP_DDX41.1.1|m.16719",0.5,0,0,0.5,0,0,0
"CHOYP_DOCK9.1.2|m.7649",0.5,0.5,1,0.5,0,0,0
"CHOYP_INT11.1.1|m.29494",2,0,0,0,0,0,1
"CHOYP_ARI2.1.1|m.34963",0.5,1,0,0.5,0,0.5,0
"CHOYP_LOC100180023.4.7|m.33650",1,0,0,0,0,0,0
"CHOYP_ARID3A.1.1|m.55743",0,0.5,0.5,0,0,0,0
"CHOYP_LOC100369421.1.2|m.17340",0,0.5,0,0,0,0,0
"CHOYP_LOC100369444.1.1|m.18613",0,1,1,0,0,0,0
"CHOYP_AAEL_AAEL007787.1.1|m.13188",0,0.5,1,0,0,0,0
"CHOYP_LOC101071891.1.2|m.31440",1.5,0,0.5,0,0,0,0
"CHOYP_LOC574569.1.1|m.61069",0.5,0.5,1.5,0,0,0,0
"CHOYP_LOC577313.2.5|m.45484",0.5,0,0,0,0,0,0
"CHOYP_LOC590729.1.1|m.35259",0,1,0,0,0,0,0.5
"CHOYP_LOC592709.1.1|m.22553",0,0,1,0,0,0,0
"CHOYP_LOC763287.1.1|m.43472",0,0,0,0.5,0,0,1
"CHOYP_MGA.2.2|m.66484",0.5,0.5,0,0,0,0,1
"CHOYP_BRAFLDRAFT_118250.1.1|m.11178",0,0,0,0,0,0,0
"CHOYP_PHUM_PHUM317840.2.2|m.36471",1,0,0,0,0,0,0.5
"CHOYP_PHUM_PHUM547410.1.1|m.10964",0.5,0,0,0,0,0,0
"CHOYP_PPME1.1.1|m.56260",0.5,0.5,0,0,0,0,0
"CHOYP_BRAFLDRAFT_122887.1.1|m.62170",1,0.5,0.5,0.5,0,0,0
"CHOYP_BRAFLDRAFT_122927.1.1|m.51870",0,0,0,0.5,0,0.5,1
"CHOYP_TEMPT.2.3|m.39578",0,0.5,2,0,0,0,0
"CHOYP_VA0D1.1.2|m.31117",0.5,1,2,0,0,1,0
"CHOYP_contig_002715|m.2994",0,0,0,1.5,2,0,0
"CHOYP_contig_004853|m.5555",0,0.5,0,0,0,0,0
"CHOYP_contig_016854|m.19834",0,0,0.5,0,0,0,1
"CHOYP_contig_026915|m.30635",0.5,0,0,0,0,0,0
"CHOYP_contig_030959|m.35312",0.5,0.5,0.5,0.5,0,0.5,0
"CHOYP_EIN_201030.1.3|m.20334",0,0,0,0.5,0.5,0,0
"CHOYP_LOC100197511.1.1|m.22053",1,0.5,0,1,0,0,0
"CHOYP_BRAFLDRAFT_119209.1.1|m.4850",0.5,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_128129.1.1|m.63237",1,1,1,1,0,0,0
"CHOYP_contig_041288|m.47081",0.5,2.5,0,0,0,0,0
"CHOYP_LOC100374741.49.83|m.42424",0,0,0,0,0,0.5,0
"CHOYP_BRAFLDRAFT_277775.1.1|m.12737",0,0,0,0,0,0,1
"CHOYP_BRAFLDRAFT_81321.5.10|m.45062",0,0,0,0,0,0,0
"CHOYP_CASP7.11.23|m.26574",0,0,0,0.5,2,2,0
"CHOYP_DMOJ_GI17690.1.1|m.48369",0,0.5,0.5,0,0.5,0.5,1
"CHOYP_BRAFLDRAFT_208293.6.20|m.36168",0,0,0,0.5,0,0.5,1
"CHOYP_BRAFLDRAFT_208436.4.32|m.22687",0,0,0,0,0,0,0.5
"CHOYP_LOC662585.2.2|m.7262",0,1,0.5,0.5,0,0,0.5
"CHOYP_LOC100123595.1.2|m.63353",0.5,0.5,0,0.5,0,0,1
"CHOYP_TSP_09282.1.1|m.18814",0,0,0,0,0,0,0
"CHOYP_LOC101345275.1.1|m.1796",0.5,0,0.5,0,0,0,1
"CHOYP_MICPUCDRAFT_54866.4.4|m.57185",0.5,0,1,0,0,0,0
"CHOYP_BRAFLDRAFT_270293.1.3|m.8709",0,0.5,0.5,0,0,0,0
"CHOYP_PHUM_PHUM128460.6.7|m.60989",0,0,0,0,0,0,0
"CHOYP_PHUM_PHUM128460.1.7|m.3477",2.5,0,0,0,0,0,0
"CHOYP_RN213.11.13|m.59720",0,0.5,0.5,1,0,0,1
"CHOYP_S12A2.2.2|m.39394",0,0.5,3,0,0,0,0
"CHOYP_ST1C1.1.1|m.45503",0.5,0.5,0,0,0,0,0
"CHOYP_LOC581447.1.1|m.65782",0,0,2.5,0,0,0.5,0
"CHOYP_contig_009315|m.10833",0,0,0.5,0.5,0,0.5,0
"CHOYP_contig_019238|m.22546",0,0,0,0.5,0,0,1
"CHOYP_contig_033090|m.37804",0,0,0,0,0,0,0
"CHOYP_contig_051254|m.61185",1,0,1,0,0,0,0
"CHOYP_RPZ3.1.1|m.26308",1.5,1,0,0,0,0,0
"CHOYP_contig_039058|m.44237",0,0,0,0.5,0,0,0.5
"CHOYP_GKAP1.1.1|m.18792",1,1,0.5,0.5,0,0,0.5
"CHOYP_LOC100186070.1.1|m.3415",0,0.5,1,0.5,0,0,0.5
"CHOYP_GINS3.1.1|m.18574",1.5,0.5,0,0,0,0,0
"CHOYP_ACSF2.2.4|m.30204",1.5,0.5,0,0,0,0,0
"CHOYP_PAR15.2.6|m.21081",1,1,0.5,0,0,0,1
"CHOYP_LOC100371058.3.3|m.36497",0.5,0.5,0,0,0,0,0
"CHOYP_BRAFLDRAFT_85664.6.10|m.30553",0,0,0,0.5,0,0,0.5
"CHOYP_L1CAM.2.2|m.49542",1,1,1.5,0,0,0,0.5
"CHOYP_BRAFLDRAFT_284971.1.1|m.8608",0.5,1,0.5,1,0,1,0.5
"CHOYP_LOC100706374.1.1|m.51988",1,1,0.5,0,0,0,0.5
"CHOYP_LOC101076180.1.1|m.41749",1,0.5,1,1.5,0,0,0
"CHOYP_MIB.2.3|m.30418",0,0.5,0.5,1,0,0,0
"CHOYP_ONEC2.1.3|m.22857",1,1,1,0,0,0,0.5
"CHOYP_contig_039363|m.44567",0,1,0.5,0.5,0,0.5,0
"CHOYP_CCD53.1.1|m.6684",0,0,0,0.5,0,0.5,0.5
"CHOYP_LOC100368023.1.1|m.14890",1,0.5,1,0.5,0,0,0
"CHOYP_LOC100375293.2.2|m.58888",0.5,0,0.5,0.5,0,0.5,0.5
"CHOYP_LOC100370705.1.2|m.30943",1,0,0,0,0,0.5,0
"CHOYP_CRE_20365.1.3|m.20889",0,0,1.5,2,0,0,0
"CHOYP_EDRF1.2.2|m.45353",0,0.5,1,1,0,0,0.5
"CHOYP_ERL2B.1.1|m.187",1,0,1.5,0,0,0.5,1
"CHOYP_GRAP1.1.1|m.45768",0,0.5,0.5,0,0,0,0
"CHOYP_GSTP1.1.2|m.29677",0.5,0.5,0.5,0,0,0,0
"CHOYP_IMG5_109580.1.1|m.27791",0,0,0,0,0,0,0
"CHOYP_LOC100119086.1.1|m.55425",0,0,0,0,0,0,0
"CHOYP_LOC100184451.1.8|m.30146",1.5,0,0.5,0.5,0,0,0
"CHOYP_LOC100367705.1.1|m.9297",1,0,1,0,0,0,0.5
"CHOYP_LOC100369695.1.1|m.26973",1,0,0,0,0,0,0
"CHOYP_LOC100370167.1.1|m.15539",0.5,0.5,0,0,0.5,0,0
"CHOYP_LOC100370323.1.1|m.62024",0.5,0,0,0.5,0,0,1
"CHOYP_LOC100372955.1.1|m.18209",0.5,1,0,0,0,0,1
"CHOYP_LOC100373584.1.1|m.6647",0,0,0.5,0.5,0,0.5,1
"CHOYP_LOC100374467.1.1|m.31786",0.5,0,0,0,0,0,0
"CHOYP_LOC100377837.2.2|m.7996",1,0,1,0,0,0,0
"CHOYP_LOC100678410.1.1|m.16114",0.5,1,1,0,0,0,0.5
"CHOYP_LOC100706133.1.1|m.56708",0,1,0.5,0.5,0.5,1,1
"CHOYP_LOC577338.1.1|m.9819",1,1,0,0,0,0,0.5
"CHOYP_LOC592013.1.1|m.20072",0.5,0.5,0,0,0,0,0
"CHOYP_LOC662357.1.1|m.64851",0.5,0,0,0.5,0,1,0
"CHOYP_PTGR1.1.1|m.29812",0,0,0,0,0.5,0.5,0.5
"CHOYP_RHG18.1.1|m.24618",0.5,0.5,0,0,0,0,0
"CHOYP_TM9S4.1.1|m.23520",0.5,0,3,0,0,0,0
"CHOYP_TRIADDRAFT_57945.3.3|m.55640",0,0.5,1,0.5,0,0,0.5
"CHOYP_contig_010011|m.11666",0,1,2,0.5,0,0,0
"CHOYP_contig_024504|m.27855",1,0,0,0,0,0,0
"CHOYP_contig_027196|m.30937",0.5,0.5,1,0,0,0,0
"CHOYP_contig_040978|m.46621",0,0,0,0,0,0,0
"CHOYP_ANXA7.1.4|m.4514",1,0.5,1.5,0,0,0,0
"CHOYP_LOC100373444.23.79|m.27899",2,1.5,0,0,0,0,0
"CHOYP_BRAFLDRAFT_131834.1.1|m.29489",1,1,0,0,0,0.5,1
"CHOYP_KARG.3.11|m.2494",0,0.5,0,0,0,0,0
"CHOYP_LOC100370750.2.2|m.52391",1.5,0,0,0,0,0,0
"CHOYP_LOC100710965.1.1|m.15140",0,0.5,0,0,0,0,0.5
"CHOYP_PTPRB.1.4|m.21615",0,0,0,0.5,0,0,0
"CHOYP_CO6A3.3.5|m.39796",0,0,0,0,0,0,0
"CHOYP_LOC578045.5.5|m.65293",0,1,0.5,0,0,0,1
"CHOYP_LOC578600.1.1|m.45849",0,0,0,0.5,0,0.5,0.5
"CHOYP_LOC588572.1.2|m.17892",0,0,1,0.5,0,0,1
"CHOYP_BRAFLDRAFT_268591.1.1|m.59744",0,0,0,0,0,0,0
"CHOYP_RBCC1.1.2|m.7288",0.5,1,1.5,0,0,0,1
"CHOYP_LOC100533330.1.2|m.2565",0.5,0.5,2,0.5,0,1,0
"CHOYP_RNOY.1.3|m.4495",0,0,1,0,0,0,0
"CHOYP_NEMVEDRAFT_V1G154974.1.1|m.44261",0.5,0,0.5,0.5,0,0,0
"CHOYP_BRAFLDRAFT_126856.1.3|m.24519",0,0,0,0,0,2,1.5
"CHOYP_TRIM2.42.59|m.43682",0,0,0,1.5,0,0.5,2.5
"CHOYP_contig_027976|m.31727",0.5,0.5,0,0.5,0,0,0
"CHOYP_LOC100376426.3.3|m.65900",0,0,0,0,0,0.5,1
"CHOYP_ISCW_ISCW012442.1.1|m.8441",0,0,1,0,0,0,0
"CHOYP_SEM1A.1.2|m.57703",0.5,0.5,0.5,0,0,0,0
"CHOYP_TVAG_407710.2.4|m.6401",1.5,0,0,0,0,0,0
"CHOYP_BRAFLDRAFT_57788.3.10|m.31620",0,0,0,0,0,0.5,0.5
"CHOYP_BRAFLDRAFT_66204.1.3|m.2589",0,0,0,1,0,1,1.5
"CHOYP_LOC100313676.1.2|m.2193",0.5,1,0,0.5,0,0,0
"CHOYP_XDH.3.3|m.55146",0.5,0,0.5,0,0,0,1
"CHOYP_BRAFLDRAFT_81364.3.3|m.30607",1,1.5,0.5,0,0,0,0
"CHOYP_BRAFLDRAFT_87429.1.1|m.43808",1,0,0,0,0,0,0.5
"CHOYP_BRAFLDRAFT_91068.1.1|m.9955",0.5,1,0,0.5,0,0,0
"CHOYP_BRAFLDRAFT_217332.2.2|m.51240",0.5,1,0,0,0,0,0
"CHOYP_BRAFLDRAFT_99641.1.1|m.63666",1,0,0,0.5,0,0,0.5
"CHOYP_SACS.12.17|m.53659",1,0.5,1,0,0,0,0
"CHOYP_LOC580670.1.6|m.4085",0.5,1,0.5,0.5,1,0,0.5
"CHOYP_contig_028370|m.32304",0,0.5,1.5,0,0,0,1
"CHOYP_PLK1.1.2|m.26371",0,1,0,0.5,0,0.5,0.5
"CHOYP_GPSM2.1.1|m.58301",1,1,0,0,0,0,0
"CHOYP_HEAT1.1.1|m.11228",0,0.5,0,0.5,0,0,0
"CHOYP_LOC100367064.1.1|m.52280",0.5,1,2,0.5,0,0,0
"CHOYP_LOC100372110.1.1|m.11437",0,0,0,0.5,0,0,0
"CHOYP_LOC100373606.1.1|m.29757",0,0.5,1,0,0,0,0
"CHOYP_LOC100375943.1.1|m.9395",0,0.5,0,0,0,0,0.5
